[DEBUG] 2021-10-19 21:27:00.015 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-19 21:27:00.034 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-19 21:27:00.054 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-19 21:27:00.310 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-19 21:27:00.319 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-19 21:27:00.892 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-19 21:27:00.896 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-19 21:27:00.923 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-19 21:27:01.864 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-19 21:27:01.939 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-19 21:27:01.943 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-10-19 21:27:01.981 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-10-19 21:27:02.030 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4ebadd3d
[DEBUG] 2021-10-19 21:27:02.030 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4ebadd3d
[DEBUG] 2021-10-19 21:27:02.030 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4ebadd3d
[DEBUG] 2021-10-19 21:27:02.031 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2d0bfb24
[DEBUG] 2021-10-19 21:27:02.032 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@38499e48
[DEBUG] 2021-10-19 21:27:02.032 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6579c3d9
[DEBUG] 2021-10-19 21:27:02.033 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1c12f3ee
[DEBUG] 2021-10-19 21:27:02.033 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1c12f3ee
[DEBUG] 2021-10-19 21:27:02.034 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1c12f3ee
[DEBUG] 2021-10-19 21:27:02.034 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5183d589
[DEBUG] 2021-10-19 21:27:02.035 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5183d589
[DEBUG] 2021-10-19 21:27:02.035 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5183d589
[DEBUG] 2021-10-19 21:27:02.036 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@48bfb884
[DEBUG] 2021-10-19 21:27:02.036 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@48bfb884
[DEBUG] 2021-10-19 21:27:02.037 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@48bfb884
[DEBUG] 2021-10-19 21:27:02.037 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4525d1d3
[DEBUG] 2021-10-19 21:27:02.037 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4525d1d3
[DEBUG] 2021-10-19 21:27:02.038 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4525d1d3
[DEBUG] 2021-10-19 21:27:02.038 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@773bd77b
[DEBUG] 2021-10-19 21:27:02.038 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@773bd77b
[DEBUG] 2021-10-19 21:27:02.039 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@773bd77b
[DEBUG] 2021-10-19 21:27:02.040 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1a5b8489
[DEBUG] 2021-10-19 21:27:02.040 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1a5b8489
[DEBUG] 2021-10-19 21:27:02.040 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@1a5b8489
[DEBUG] 2021-10-19 21:27:02.041 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7c211fd0
[DEBUG] 2021-10-19 21:27:02.041 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7c211fd0
