[DEBUG] 2021-10-19 21:24:27.438 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-19 21:24:27.456 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-19 21:24:27.462 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-19 21:24:27.754 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-19 21:24:27.762 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-19 21:24:28.382 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-19 21:24:28.391 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-19 21:24:28.411 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-19 21:24:29.559 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-19 21:24:29.621 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-19 21:24:29.625 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-10-19 21:24:29.667 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-10-19 21:24:29.731 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4fe01803
[DEBUG] 2021-10-19 21:24:29.731 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4fe01803
[DEBUG] 2021-10-19 21:24:29.731 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4fe01803
[DEBUG] 2021-10-19 21:24:29.733 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@a0a9fa5
[DEBUG] 2021-10-19 21:24:29.734 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7b60c3e
[DEBUG] 2021-10-19 21:24:29.734 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@710d7aff
[DEBUG] 2021-10-19 21:24:29.735 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6a74d228
[DEBUG] 2021-10-19 21:24:29.735 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6a74d228
[DEBUG] 2021-10-19 21:24:29.735 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6a74d228
[DEBUG] 2021-10-19 21:24:29.736 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6ac97b84
[DEBUG] 2021-10-19 21:24:29.738 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6ac97b84
[DEBUG] 2021-10-19 21:24:29.738 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6ac97b84
[DEBUG] 2021-10-19 21:24:29.739 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@38499e48
[DEBUG] 2021-10-19 21:24:29.739 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@38499e48
[DEBUG] 2021-10-19 21:24:29.739 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@38499e48
[DEBUG] 2021-10-19 21:24:29.740 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@42f22995
[DEBUG] 2021-10-19 21:24:29.740 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@42f22995
[DEBUG] 2021-10-19 21:24:29.740 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@42f22995
[DEBUG] 2021-10-19 21:24:29.741 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@29182679
[DEBUG] 2021-10-19 21:24:29.741 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@29182679
[DEBUG] 2021-10-19 21:24:29.741 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@29182679
[DEBUG] 2021-10-19 21:24:29.743 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@682c1e93
[DEBUG] 2021-10-19 21:24:29.743 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@682c1e93
[DEBUG] 2021-10-19 21:24:29.743 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@682c1e93
[DEBUG] 2021-10-19 21:24:29.744 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@715fb77
[DEBUG] 2021-10-19 21:24:29.744 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@715fb77
[DEBUG] 2021-10-19 21:24:29.745 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@715fb77
[DEBUG] 2021-10-19 21:24:29.746 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1eea9d2d
[DEBUG] 2021-10-19 21:24:29.747 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1eea9d2d
