[DEBUG] 2021-04-06 19:39:41.515 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-04-06 19:39:41.559 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-04-06 19:39:41.922 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-04-06 19:39:42.568 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-04-06 19:39:42.576 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-04-06 19:39:44.594 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-04-06 19:39:44.594 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-04-06 19:39:44.706 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-04-06 19:39:47.094 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-04-06 19:39:47.448 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-04-06 19:39:47.463 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-04-06 19:39:47.599 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-04-06 19:39:47.819 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4eb45fec
[DEBUG] 2021-04-06 19:39:47.820 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4eb45fec
[DEBUG] 2021-04-06 19:39:47.820 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4eb45fec
[DEBUG] 2021-04-06 19:39:47.821 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@61d34b4
[DEBUG] 2021-04-06 19:39:47.821 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2acbc859
[DEBUG] 2021-04-06 19:39:47.832 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@7acfb656
[DEBUG] 2021-04-06 19:39:47.833 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@25a5c7db
[DEBUG] 2021-04-06 19:39:47.833 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@25a5c7db
[DEBUG] 2021-04-06 19:39:47.833 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@25a5c7db
[DEBUG] 2021-04-06 19:39:47.836 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7f5eae0f
[DEBUG] 2021-04-06 19:39:47.836 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7f5eae0f
[DEBUG] 2021-04-06 19:39:47.836 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7f5eae0f
[DEBUG] 2021-04-06 19:39:47.840 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@68577ba8
[DEBUG] 2021-04-06 19:39:47.840 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@68577ba8
[DEBUG] 2021-04-06 19:39:47.840 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@68577ba8
[DEBUG] 2021-04-06 19:39:47.841 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@43f0c2d1
[DEBUG] 2021-04-06 19:39:47.841 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@43f0c2d1
[DEBUG] 2021-04-06 19:39:47.841 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@43f0c2d1
[DEBUG] 2021-04-06 19:39:47.877 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1c5c616f
[DEBUG] 2021-04-06 19:39:47.883 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1c5c616f
[DEBUG] 2021-04-06 19:39:47.885 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1c5c616f
[DEBUG] 2021-04-06 19:39:47.886 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3f985a86
[DEBUG] 2021-04-06 19:39:47.886 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3f985a86
[DEBUG] 2021-04-06 19:39:47.892 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3f985a86
[DEBUG] 2021-04-06 19:39:47.899 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6dfcffb5
[DEBUG] 2021-04-06 19:39:47.904 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6dfcffb5
[DEBUG] 2021-04-06 19:39:47.904 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@6dfcffb5
[DEBUG] 2021-04-06 19:39:47.907 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4088741b
[DEBUG] 2021-04-06 19:39:47.907 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4088741b
[DEBUG] 2021-04-06 19:39:47.908 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@3e48d38
[DEBUG] 2021-04-06 19:39:47.908 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@3e48d38
[DEBUG] 2021-04-06 19:39:47.930 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@5833f5cd
[DEBUG] 2021-04-06 19:39:47.931 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@5833f5cd
[DEBUG] 2021-04-06 19:39:47.943 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@760cf594
[DEBUG] 2021-04-06 19:39:47.944 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@204e90f7
[DEBUG] 2021-04-06 19:39:47.950 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@e4b6f47
[DEBUG] 2021-04-06 19:39:47.950 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@e4b6f47
[DEBUG] 2021-04-06 19:39:47.951 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@173797f0
[DEBUG] 2021-04-06 19:39:47.951 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@173797f0
[DEBUG] 2021-04-06 19:39:48.009 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@3db663d0
[DEBUG] 2021-04-06 19:39:48.011 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3db663d0
[DEBUG] 2021-04-06 19:39:48.013 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5524b72f
[DEBUG] 2021-04-06 19:39:48.013 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5524b72f
[DEBUG] 2021-04-06 19:39:48.014 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@4e6f2bb5
[DEBUG] 2021-04-06 19:39:48.014 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@4e6f2bb5
