[DEBUG] 2021-10-24 13:28:28.903 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-24 13:28:28.921 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-24 13:28:28.935 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-24 13:28:29.159 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-24 13:28:29.172 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-24 13:28:29.750 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-24 13:28:29.753 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-24 13:28:29.770 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-24 13:28:30.774 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-24 13:28:30.843 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-24 13:28:30.850 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-10-24 13:28:30.907 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-10-24 13:28:30.977 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 13:28:30.977 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 13:28:30.977 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 13:28:30.977 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4917d36b
[DEBUG] 2021-10-24 13:28:30.978 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7b44b63d
[DEBUG] 2021-10-24 13:28:30.978 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@17ae7628
[DEBUG] 2021-10-24 13:28:30.979 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 13:28:30.979 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 13:28:30.980 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 13:28:30.980 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 13:28:30.981 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 13:28:30.982 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 13:28:30.982 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5328a9c1
[DEBUG] 2021-10-24 13:28:30.982 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5328a9c1
[DEBUG] 2021-10-24 13:28:30.983 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5328a9c1
[DEBUG] 2021-10-24 13:28:30.987 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@16fe9c29
[DEBUG] 2021-10-24 13:28:30.988 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@16fe9c29
[DEBUG] 2021-10-24 13:28:30.988 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@16fe9c29
[DEBUG] 2021-10-24 13:28:30.989 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4d4960c8
[DEBUG] 2021-10-24 13:28:30.989 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4d4960c8
[DEBUG] 2021-10-24 13:28:30.989 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@4d4960c8
[DEBUG] 2021-10-24 13:28:30.990 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6ce90bc5
[DEBUG] 2021-10-24 13:28:30.990 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6ce90bc5
[DEBUG] 2021-10-24 13:28:30.990 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6ce90bc5
[DEBUG] 2021-10-24 13:28:30.991 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@27f1bbe0
[DEBUG] 2021-10-24 13:28:30.991 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@27f1bbe0
[DEBUG] 2021-10-24 13:28:30.992 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@27f1bbe0
[DEBUG] 2021-10-24 13:28:30.992 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7c28c1
[DEBUG] 2021-10-24 13:28:30.993 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7c28c1
[DEBUG] 2021-10-24 13:28:30.993 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5b3f3ba0
[DEBUG] 2021-10-24 13:28:30.993 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5b3f3ba0
[DEBUG] 2021-10-24 13:28:30.994 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@5eeedb60
[DEBUG] 2021-10-24 13:28:30.994 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@5eeedb60
[DEBUG] 2021-10-24 13:28:30.994 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1b32cd16
[DEBUG] 2021-10-24 13:28:30.995 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@264c5d07
[DEBUG] 2021-10-24 13:28:30.996 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@5e742e4
[DEBUG] 2021-10-24 13:28:30.996 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@5e742e4
[DEBUG] 2021-10-24 13:28:30.997 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1dab9dd6
[DEBUG] 2021-10-24 13:28:30.997 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1dab9dd6
[DEBUG] 2021-10-24 13:28:31.002 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@59712875
[DEBUG] 2021-10-24 13:28:31.003 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@59712875
[DEBUG] 2021-10-24 13:28:31.004 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@37a64f9d
[DEBUG] 2021-10-24 13:28:31.005 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@37a64f9d
[DEBUG] 2021-10-24 13:28:31.006 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@21f9277b
[DEBUG] 2021-10-24 13:28:31.006 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@21f9277b
[DEBUG] 2021-10-24 13:28:31.006 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@1d782abe
[DEBUG] 2021-10-24 13:28:31.006 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@1d782abe
[DEBUG] 2021-10-24 13:28:31.007 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@66bfd864
[DEBUG] 2021-10-24 13:28:31.008 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@66bfd864
[DEBUG] 2021-10-24 13:28:31.009 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@5486887b
[DEBUG] 2021-10-24 13:28:31.009 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@5486887b
[DEBUG] 2021-10-24 13:28:31.010 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4d33940d
[DEBUG] 2021-10-24 13:28:31.010 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4d33940d
[DEBUG] 2021-10-24 13:28:31.012 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@2abc224d
[DEBUG] 2021-10-24 13:28:31.012 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@2abc224d
[DEBUG] 2021-10-24 13:28:31.012 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@ff6077
[DEBUG] 2021-10-24 13:28:31.013 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@ff6077
[DEBUG] 2021-10-24 13:28:31.014 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:28:31.015 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:28:31.015 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:28:31.016 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@10ec523c
[DEBUG] 2021-10-24 13:28:31.017 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:28:31.017 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:28:31.017 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:28:31.018 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@29314cc9
[DEBUG] 2021-10-24 13:28:31.020 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@a50ae65
[DEBUG] 2021-10-24 13:28:31.020 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@a50ae65
[DEBUG] 2021-10-24 13:28:31.021 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@1473b8c0
[DEBUG] 2021-10-24 13:28:31.022 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1473b8c0
[DEBUG] 2021-10-24 13:28:31.022 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@33abde31
[DEBUG] 2021-10-24 13:28:31.022 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@33abde31
[DEBUG] 2021-10-24 13:28:31.023 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@b558294
[DEBUG] 2021-10-24 13:28:31.023 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@b558294
[DEBUG] 2021-10-24 13:28:31.024 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3bcd426c
[DEBUG] 2021-10-24 13:28:31.024 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3bcd426c
[DEBUG] 2021-10-24 13:28:31.025 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@c4c0b41
